SiteRoom,Site,Room,Est__Cut_Date,Actual_Cut_Date,Est__Replant_Date,Actual_Replant_Date,Est__Flower_Date,Actual_Flower_Date,Est__Harvest_Date,Actual_Harvest_Date,Est__Dry_Date,Actual_Dry_Date,Est__Ship_Avail__Date,Actual_Ship_Avail__Date,Est__FGI_Date,Actual_Trim_Completion_Date,Turn_Status,Brand,Strain_Commercialization_Status,Strain_Accession_Number,Strain_Name,Strain_Code,No__Plants,Canopy_Alloc_____,Canopy_Alloc___ft_2_,Est__Yield__g_ft_2_,Turn_Round,Turn_No_,Harvest_Batch_No_,Est__Wet_Weight__lbs_,Est__LTB__lbs_,Est__STB__lbs_,Est__T__lbs_,Est__MTB__lbs_,Est__FF__lbs_,Est__Ship__Avail__Month,Act__Wet_Weight__lbs_,Act__LTB__lbs_,Act__STB__lbs_,Act__T__lbs_,Act_MTB__lbs_,Act__FF__lbs_,Act__Ship__Avail__Month,Adj__LTB__lbs_,Adj__STB__lbs_,Adj__T__lbs_,Adj__MTB__lbs_,Adj__FF__lbs_,Performance_Notes,Forecast_LTB_Ingest,Forecast_STB_Ingest,Forecast_T_Ingest,Forecast_MTB_Ingest,Forecast_FF_Ingest,Forecast_Harvest_Date,Forecast_Harvest_Month,Forecast_Ship_Avail__Date,Forecast_Ship_Avail__Month,Forecast_FGI_Date,Forecast_FGI_Month,Forecast_FGI_Week,Waste_Weight,Change_Tracker
MER-05,MER,5,10/12/2022,10/14/2022,11/10/2022,11/11/2022,11/13/2022,11/14/2022,1/17/2023,1/18/2023,1/27/2023,1/27/2023,2/11/2023,2/24/2023,3/8/2023,,Ship Available,Alien Labs,,,Lemon Fuel,LF,27,0.026785714,104.3035714,47,1,MER-05-01/2023,MER-05-011823-LF,,10.80765943,5.288854616,7.358406422,,0,2023-02,111.1571633,10.34850703,3.02254008,6.713081359,,0,2023-02,10.34850703,3.02254008,6.713081359,,0,,10.34850703,3.02254008,6.713081359,,0,1/18/2023,2023-01,2/24/2023,2023-02,3/8/2023,2023-03,3/6/2023,0,12
MER-05,MER,5,10/12/2022,10/14/2022,11/10/2022,11/11/2022,11/13/2022,11/14/2022,1/17/2023,1/18/2023,1/27/2023,1/27/2023,2/11/2023,2/24/2023,3/8/2023,,Ship Available,Connected,,,Slow Lane,SL,189,0.1875,730.125,47,1,MER-05-01/2023,MER-05-011823-SL,,75.65361602,37.02198231,51.50884495,,0,2023-02,670.9113036,73.8659412,12.12322969,29.85061465,,0,2023-02,73.8659412,12.12322969,29.85061465,,0,,73.8659412,12.12322969,29.85061465,,0,1/18/2023,2023-01,2/24/2023,2023-02,3/8/2023,2023-03,3/6/2023,0,12
MER-05,MER,5,10/12/2022,10/14/2022,11/10/2022,11/11/2022,11/13/2022,11/14/2022,1/17/2023,1/18/2023,1/27/2023,1/27/2023,2/11/2023,2/24/2023,3/8/2023,,Ship Available,Connected,,,Nightshade,NS,99,0.098214286,382.4464286,47,1,MER-05-01/2023,MER-05-011823-NS,,39.62808458,19.39246692,26.98082355,,0,2023-02,457.8674227,60.69992416,0,13.77890263,,0,2023-02,60.69992416,0,13.77890263,,0,,60.69992416,0,13.77890263,,0,1/18/2023,2023-01,2/24/2023,2023-02,3/8/2023,2023-03,3/6/2023,0,12
MER-05,MER,5,10/12/2022,10/14/2022,11/10/2022,11/11/2022,11/13/2022,11/14/2022,1/17/2023,1/18/2023,1/27/2023,1/27/2023,2/11/2023,2/24/2023,3/8/2023,,Ship Available,Connected,,,Rainbow Sherbert #11,RS11,90,0.089285714,347.6785714,47,1,MER-05-01/2023,MER-05-011823-RS11,,36.02553144,17.62951539,24.52802141,,0,2023-02,465.3080301,60.53457733,3.44141872,15.56685303,,0,2023-02,60.53457733,3.44141872,15.56685303,,0,,60.53457733,3.44141872,15.56685303,,0,1/18/2023,2023-01,2/24/2023,2023-02,3/8/2023,2023-03,3/6/2023,0,12
MER-05,MER,5,10/12/2022,10/14/2022,11/10/2022,11/11/2022,11/13/2022,11/14/2022,1/17/2023,1/18/2023,1/27/2023,1/27/2023,2/11/2023,2/24/2023,3/8/2023,,Ship Available,Connected,,,Hitchhiker,HIT,51,0.0625,243.375,47,1,MER-05-01/2023,MER-05-011823-HIT,,25.21787201,12.34066077,17.16961498,,0,2023-02,256.4198663,30.32019965,4.215241891,12.77579851,,0,2023-02,30.32019965,4.215241891,12.77579851,,0,,30.32019965,4.215241891,12.77579851,,0,1/18/2023,2023-01,2/24/2023,2023-02,3/8/2023,2023-03,3/6/2023,0,12
88-02,88th,2,10/9/2022,10/10/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,1/30/2023,2/11/2023,1/30/2023,Ship Available,Alien Labs,,,Atomic Apple,AA,127,0.141899441,351.4285714,0,1,88-02-01/2023,88-02-011923-AA/FF,,0,0,0,,193.6920026,2023-02,449.4325297,0,0,0,,250.8598035,2023-01,0,0,0,,250.8598035,,0,0,0,,250.8598035,1/19/2023,2023-01,1/30/2023,2023-01,2/11/2023,2023-02,2/6/2023,0,13
88-02,88th,2,10/9/2022,10/1/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Alien Labs,,,Zkittlez,ZK,128,0.14301676,351.4285714,21,1,88-02-01/2023,88-02-011923-ZK,,16.39289544,7.750491622,22.05489101,,0,2023-02,396.8368049,12.74934302,5.260233867,38.7925713,,0,2023-02,12.74934302,5.260233867,38.7925713,,0,,12.74934302,5.260233867,38.7925713,,0,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/10/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Alien Labs,,,Xeno,XEN,96,0.10726257,263.5714286,52,1,88-02-01/2023,88-02-011923-XEN,,30.21595241,4.067532055,22.66196431,,0,2023-02,339.6532567,34.61921727,1.715197799,23.34035874,,0,2023-02,34.61921727,1.715197799,23.34035874,,0,,34.61921727,1.715197799,23.34035874,,0,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/10/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Alien Labs,,,BK Satellite,BKS,49,0.054748603,134.53125,40,1,88-02-01/2023,88-02-011923-LNPB7xMW#21,,11.86363516,3.855681427,18.09204362,,0,2023-02,207.9192314,10.41023651,1.69094693,21.17762218,,0,2023-02,10.41023651,1.69094693,21.17762218,,0,,10.41023651,1.69094693,21.17762218,,0,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/10/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,1/30/2023,2/11/2023,1/30/2023,Ship Available,Connected,,,Bad Apple,BAP,96,0.10726257,263.5714286,0,1,88-02-01/2023,88-02-011923-BAP/FF,,0,0,0,,145.269002,2023-02,327.2500397,0,0,0,,171.9607048,2023-01,0,0,0,,171.9607048,,0,0,0,,171.9607048,1/19/2023,2023-01,1/30/2023,2023-01,2/11/2023,2023-02,2/6/2023,0,13
88-02,88th,2,10/9/2022,10/10/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Connected,,,Biscotti,BIS,96,0.10726257,263.5714286,48,1,88-02-01/2023,88-02-011923-BIS,,27.89164838,3.657496211,30.06426512,,0,2023-02,376.9621157,26.27250922,5.011111307,29.90573026,,0,2023-02,26.27250922,5.011111307,29.90573026,,0,,26.27250922,5.011111307,29.90573026,,0,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/10/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Connected,,,Gelonade,GEL,96,0.10726257,263.5714286,31,1,88-02-01/2023,88-02-011923-GEL,,18.01335625,6.972912095,37.76994051,,0,2023-02,335.4909258,20.74331117,4.021234942,34.07687966,,0,2023-02,20.74331117,4.021234942,34.07687966,,0,,20.74331117,4.021234942,34.07687966,,0,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/12/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Connected,,,Electric Blue,ELB,64,0.07150838,175.7142857,40,1,88-02-01/2023,88-02-011923-ELB,,15.49536021,5.035992069,23.63042432,,0,2023-02,336.4543466,14.94294432,2.008412847,34.46930281,,0,2023-02,14.94294432,2.008412847,34.46930281,,0,,14.94294432,2.008412847,34.46930281,,0,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/11/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Tester,,,Strawberry x Cookies & Cream F2 #9,STBxCCF2#9,64,0.07150838,175.7142857,40,1,88-02-01/2023,88-02-011923-STBxCCF2#9,,15.49536021,5.035992069,23.63042432,,0,2023-02,164.6556818,9.852466534,1.278682164,15.80274784,,0,2023-02,9.852466534,1.278682164,15.80274784,,0,,9.852466534,1.278682164,15.80274784,,0,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/10/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Tester,,,Atomic Apple x Xeno #7,AAxXEN#7,16,0.017877095,43.84537338,40,1,88-02-01/2023,88-02-011923-AAXEN#7,,3.866503234,1.256613551,5.896417433,,0,2023-02,63.42594226,4.953791072,0.555565354,0.357149156,,2.281786275,2023-02,4.953791072,0.555565354,0.357149156,,2.281786275,,4.953791072,0.555565354,0.357149156,,2.281786275,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/14/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Tester,,,Papaya Bomb,PAPB,15,0.016759777,42.51152074,40,1,88-02-01/2023,88-02-011923-PAPB,,3.74887747,1.218385178,5.717038142,,0,2023-02,62.60361735,3.32677825,0.716502937,5.324167975,,2.261944655,2023-02,3.32677825,0.716502937,5.324167975,,2.261944655,,3.32677825,0.716502937,5.324167975,,2.261944655,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/14/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Tester,,,Mimosa,MSA,12,0.013407821,34.00921659,40,1,88-02-01/2023,88-02-011923-MSA,,2.999101976,0.974708142,4.573630514,,0,2023-02,29.98840368,1.765904161,0.352739907,3.53621757,,2.250921533,2023-02,1.765904161,0.352739907,3.53621757,,2.250921533,,1.765904161,0.352739907,3.53621757,,2.250921533,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/14/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Tester,,,Rainbow Belts,RBLT,12,0.013407821,32.63510683,40,1,88-02-01/2023,88-02-011923-RBLT,,2.877926139,0.935325995,4.388837362,,0,2023-02,42.35303974,1.589534207,0.361558405,1.915818621,,9.054392494,2023-02,1.589534207,0.361558405,1.915818621,,9.054392494,,1.589534207,0.361558405,1.915818621,,9.054392494,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/14/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Tester,,,Melonade x Atomic Apple #1,MELxAA#1,12,0.013407821,31.94805195,40,1,88-02-01/2023,88-02-011923-MELxAA#1,,2.81733822,0.915634922,4.296440786,,0,2023-02,37.0233602,1.080265966,0.423287889,3.65085804,,2.250921533,2023-02,0.288805799,0.423287889,3.65085804,,2.250921533,,0.288805799,0.423287889,3.65085804,,2.250921533,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
88-02,88th,2,10/9/2022,10/14/2022,11/11/2022,11/14/2022,11/18/2022,11/16/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/6/2023,2/13/2023,2/25/2023,2/13/2023,Ship Available,Tester,,,Melonade x Atomic Apple #16,MELxAA#16,12,0.013407821,31.94805195,40,1,88-02-01/2023,88-02-011923-MELxAA#16,,2.81733822,0.915634922,4.296440786,,0,2023-02,36.81943244,1.968729607,0.216053193,3.452441842,,2.301627895,2023-02,0.288805799,0.216053193,3.452441842,,2.301627895,,0.288805799,0.216053193,3.452441842,,2.301627895,1/19/2023,2023-01,2/13/2023,2023-02,2/25/2023,2023-02,2/20/2023,0,13
FP-05,FP,5,10/11/2022,10/15/2022,11/15/2022,11/15/2022,11/18/2022,11/17/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/5/2023,,2/17/2023,2/6/2023,Harvested,Alien Labs,,,Zkittlez,ZK,96,0.333333333,402,15,1,FP-05-01/2023,FP-05-011923-ZK,,13.0723205,3.66024974,9.41207076,,0,2023-02,275.6111219,13.85385986,3.732429143,29.09883772,,0,,13.85385986,3.732429143,29.09883772,,0,,13.85385986,3.732429143,29.09883772,,0,1/19/2023,2023-01,2/5/2023,2023-02,2/17/2023,2023-02,2/13/2023,0,14
FP-05,FP,5,10/11/2022,10/15/2022,11/15/2022,11/15/2022,11/18/2022,11/17/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/5/2023,,2/17/2023,2/6/2023,Harvested,Alien Labs,,,Atomic Apple,AA,96,0.333333333,402,25,1,FP-05-01/2023,FP-05-011923-AA,,22.15647542,3.545036068,18.61143936,,0,2023-02,273.5035009,26.21518898,1.470484488,18.48798039,,0,,26.21518898,1.470484488,18.48798039,,0,,26.21518898,1.470484488,18.48798039,,0,1/19/2023,2023-01,2/5/2023,2023-02,2/17/2023,2023-02,2/13/2023,0,14
FP-05,FP,5,10/11/2022,10/15/2022,11/15/2022,11/15/2022,11/18/2022,11/17/2022,1/19/2023,1/19/2023,1/29/2023,1/29/2023,2/5/2023,,2/17/2023,2/6/2023,Harvested,Connected,,,Super Dog,SUD,96,0.333333333,402,23,1,FP-05-01/2023,FP-05-011923-SUD,,20.38395739,3.545036068,15.9526623,,0,2023-02,351.5626378,22.53126157,2.934355103,31.10725057,,0,,22.53126157,2.934355103,31.10725057,,0,,22.53126157,2.934355103,31.10725057,,0,1/19/2023,2023-01,2/5/2023,2023-02,2/17/2023,2023-02,2/13/2023,0,14
AZ-05,AZ,5,10/17/2022,10/21/2022,11/15/2022,11/18/2022,11/21/2022,11/21/2022,1/23/2023,1/23/2023,2/2/2023,2/2/2023,2/14/2023,2/14/2023,2/26/2023,,Ship Available,Alien Labs,,,Sherbacio,SHE,140,0.5,390,42,1,AZ-05-01/2023,AZ-05-012323-SHE,,36.111748,8.598035239,46.42939029,,0,2023-02,437.6079295,21.35,3.851453734,35.96894992,,60.65,,21.35,3.851453734,35.96894992,,60.65,,21.35,3.851453734,35.96894992,,60.65,1/23/2023,2023-01,2/14/2023,2023-02,2/26/2023,2023-02,2/20/2023,84.48,15
AZ-05,AZ,5,10/17/2022,10/21/2022,11/15/2022,11/18/2022,11/21/2022,11/21/2022,1/23/2023,1/23/2023,2/2/2023,2/2/2023,2/14/2023,2/14/2023,2/26/2023,,Ship Available,Connected,,,Slow Lane,SL,135,0.5,390,42,1,AZ-05-01/2023,AZ-05-012323-SL,,36.111748,8.598035239,46.42939029,,0,2023-02,369.6894273,35.15,6.45732877,10.81915212,,0,,35.15,6.45732877,10.81915212,,0,,35.15,6.45732877,10.81915212,,0,1/23/2023,2023-01,2/14/2023,2023-02,2/26/2023,2023-02,2/20/2023,103.79,15
AZ-11,AZ,11,10/17/2022,10/21/2022,11/15/2022,11/18/2022,11/21/2022,11/21/2022,1/23/2023,1/23/2023,2/2/2023,2/2/2023,2/14/2023,2/14/2023,2/26/2023,,Ship Available,Connected,,,Gelonade,GEL,150,0.5,609.5,42,1,AZ-11-01/2023,AZ-11-012323-GEL,,56.43618053,14.78090443,67.18592921,,0,2023-02,410.1046256,46.14,8.323469569,35.65826799,,60.15,,46.14,8.323469569,35.65826799,,60.15,,46.14,8.323469569,35.65826799,,60.15,1/23/2023,2023-01,2/14/2023,2023-02,2/26/2023,2023-02,2/20/2023,118.76,16
AZ-11,AZ,11,10/17/2022,10/21/2022,11/15/2022,11/18/2022,11/21/2022,11/21/2022,1/23/2023,1/23/2023,2/2/2023,2/2/2023,2/14/2023,2/14/2023,2/26/2023,,Ship Available,Alien Labs,,,Melonade,MEL,150,0.5,609.5,42,1,AZ-11-01/2023,AZ-11-012323-MEL,,56.43618053,14.78090443,67.18592921,,0,2023-02,395.2202643,51.8398916,3.788452063,9.231134732,,70.4,,51.8398916,3.788452063,9.231134732,,70.4,,51.8398916,3.788452063,9.231134732,,70.4,1/23/2023,2023-01,2/14/2023,2023-02,2/26/2023,2023-02,2/20/2023,101.05,16
FP-04,FP,4,10/20/2022,10/16/2022,11/24/2022,11/24/2022,11/27/2022,11/28/2022,1/30/2023,1/30/2023,2/9/2023,2/9/2023,2/16/2023,,2/28/2023,2/16/2023,Harvested,Alien Labs,,,Creme de Menthe,CDM,96,0.328767123,402,0,1,FP-04-01/2023,FP-04-013023-CDM,,0,0,0,,177.1454523,2023-02,248.5162878,13.92881709,4.86781072,18.46,,5.004497434,,13.92881709,4.86781072,18.46,,5.004497434,,13.92881709,4.86781072,18.46,,5.004497434,1/30/2023,2023-01,2/16/2023,2023-02,2/28/2023,2023-02,2/27/2023,0,17
FP-04,FP,4,10/20/2022,10/25/2022,11/24/2022,11/24/2022,11/27/2022,11/28/2022,1/30/2023,1/19/2023,2/9/2023,2/9/2023,2/5/2023,,2/17/2023,1/23/2023,Harvested,Alien Labs,,,Galactic Grapes,GLG,24,0.082191781,96.48,0,1,FP-04-01/2023,FP-04-011923-GLG/FF,,0,0,0,,42.51490855,2023-02,78.24212067,0,0,0,,38.55667648,,0,0,0,,38.55667648,,0,0,0,,38.55667648,1/19/2023,2023-01,2/5/2023,2023-02,2/17/2023,2023-02,2/13/2023,0,17
FP-04,FP,4,10/20/2022,10/25/2022,11/24/2022,11/24/2022,11/27/2022,11/28/2022,1/30/2023,1/19/2023,2/9/2023,2/9/2023,2/5/2023,,2/17/2023,1/23/2023,Harvested,Alien Labs,,,Xerbacio,XER,18,0.061643836,72.36,0,1,FP-04-01/2023,FP-04-011923-XER/FF,,0,0,0,,31.88618141,2023-02,58.69812519,0,0,0,,33.28762412,,0,0,0,,33.28762412,,0,0,0,,33.28762412,1/19/2023,2023-01,2/5/2023,2023-02,2/17/2023,2023-02,2/13/2023,0,17
FP-04,FP,4,10/20/2022,10/25/2022,11/24/2022,11/24/2022,11/27/2022,11/28/2022,1/30/2023,1/19/2023,2/9/2023,2/9/2023,2/5/2023,,2/17/2023,1/23/2023,Harvested,Alien Labs,,,Apollo 41,APO,18,0.061643836,72.36,0,1,FP-04-01/2023,FP-04-011923-APO/FF,,0,0,0,,31.88618141,2023-02,67.79220092,0,0,0,,35.7325526,,0,0,0,,35.7325526,,0,0,0,,35.7325526,1/19/2023,2023-01,2/5/2023,2023-02,2/17/2023,2023-02,2/13/2023,0,17
FP-04,FP,4,10/20/2022,10/25/2022,11/24/2022,11/24/2022,11/27/2022,11/28/2022,1/30/2023,1/19/2023,2/9/2023,2/9/2023,2/5/2023,,2/17/2023,1/23/2023,Harvested,Alien Labs,,,Planet Milk,PLM,20,0.068493151,80.4,0,1,FP-04-01/2023,FP-04-011923-PLM/FF,,0,0,0,,35.42909046,2023-02,62.36662022,0,0,0,,34.90581844,,0,0,0,,34.90581844,,0,0,0,,34.90581844,1/19/2023,2023-01,2/5/2023,2023-02,2/17/2023,2023-02,2/13/2023,0,17
FP-04,FP,4,10/20/2022,10/25/2022,11/24/2022,11/24/2022,11/27/2022,11/28/2022,1/30/2023,1/19/2023,2/9/2023,2/9/2023,2/5/2023,,2/17/2023,1/23/2023,Harvested,Alien Labs,,,Alienade,ALA,20,0.068493151,80.4,0,1,FP-04-01/2023,FP-04-011923-ALA/FF,,0,0,0,,35.42909046,2023-02,50.44180673,0,0,0,,35.76121272,,0,0,0,,35.76121272,,0,0,0,,35.76121272,1/19/2023,2023-01,2/5/2023,2023-02,2/17/2023,2023-02,2/13/2023,0,17
FP-04,FP,4,10/20/2022,10/3/2022,11/24/2022,11/24/2022,11/27/2022,11/28/2022,1/30/2023,1/30/2023,2/9/2023,2/9/2023,2/16/2023,,2/28/2023,2/16/2023,Harvested,Alien Labs,,,Zkittlez,ZK,96,0.328767123,402,15,1,FP-04-01/2023,FP-04-013023-ZK,,13.0723205,3.66024974,9.41207076,,0,2023-02,248.5273109,12.0703187,7.184870985,21.28,,0,,12.0703187,7.184870985,21.28,,0,,12.0703187,7.184870985,21.28,,0,1/30/2023,2023-01,2/16/2023,2023-02,2/28/2023,2023-02,2/27/2023,0,17
FL-04,FL,4,10/20/2022,10/20/2022,11/23/2022,11/23/2022,11/24/2022,11/29/2022,2/1/2023,2/1/2023,2/13/2023,2/13/2023,3/3/2023,3/1/2023,3/13/2023,3/1/2023,Ship Available,Alien Labs,,,Biskanté,BSK,224,0.167039523,725.4526473,30,1,FL-04-01/2023,FL-04-020123-BSK,,47.98051866,12.79480498,27.18896057,,0,2023-03,655.0220264,71.60046914,13.73701476,30.04682622,,0,2023-03,71.60046914,13.73701476,30.04682622,,0,,71.60046914,13.73701476,30.04682622,,0,2/1/2023,2023-02,3/1/2023,2023-03,3/13/2023,2023-03,3/13/2023,98691,18
FL-04,FL,4,10/20/2022,10/20/2022,11/23/2022,11/23/2022,11/24/2022,11/29/2022,2/1/2023,2/1/2023,2/13/2023,2/13/2023,3/3/2023,2/24/2023,3/8/2023,2/24/2023,Ship Available,Alien Labs,,,Area 41,A41,224,0.167039523,725.4526473,30,1,FL-04-01/2023,FL-04-020123-A41,,47.98051866,11.19545435,20.79155808,,0,2023-03,392.0550661,13.35473289,26.15786875,17.33055257,,0,2023-02,13.35473289,26.15786875,17.33055257,,0,,13.35473289,26.15786875,17.33055257,,0,2/1/2023,2023-02,2/24/2023,2023-02,3/8/2023,2023-03,3/6/2023,71516,18
FL-04,FL,4,10/20/2022,10/20/2022,11/23/2022,11/23/2022,11/24/2022,11/29/2022,2/1/2023,2/1/2023,2/13/2023,2/13/2023,3/3/2023,2/22/2023,3/6/2023,2/22/2023,Ship Available,Alien Labs,,,Atomic Apple,AA,223,0.166293811,722.2140194,30,1,FL-04-01/2023,FL-04-020123-AA,,47.76631991,9.553263982,25.47537062,,0,2023-03,567.0991189,56.28913208,14.15368878,29.1870227,,0,2023-02,56.28913208,14.15368878,29.1870227,,0,,56.28913208,14.15368878,29.1870227,,0,2/1/2023,2023-02,2/22/2023,2023-02,3/6/2023,2023-03,3/6/2023,91835,18
FL-04,FL,4,10/20/2022,10/20/2022,11/23/2022,11/23/2022,11/24/2022,11/29/2022,2/1/2023,2/1/2023,2/13/2023,2/13/2023,3/3/2023,2/27/2023,3/11/2023,2/27/2023,Ship Available,Connected,,,Biscotti,BIS,224,0.167039523,725.4526473,30,1,FL-04-01/2023,FL-04-020123-BIS,,47.98051866,11.19545435,19.19220746,,0,2023-03,571.5969163,49.60823824,17.00426815,23.26099226,,0,2023-02,49.60823824,17.00426815,23.26099226,,0,,49.60823824,17.00426815,23.26099226,,0,2/1/2023,2023-02,2/27/2023,2023-02,3/11/2023,2023-03,3/6/2023,87259,18
FL-04,FL,4,10/20/2022,10/20/2022,11/23/2022,11/23/2022,11/24/2022,11/29/2022,2/1/2023,2/1/2023,2/13/2023,2/13/2023,3/3/2023,2/17/2023,3/1/2023,2/17/2023,Ship Available,Connected,,,Guava 2.0,GV2,224,0.167039523,725.4526473,30,1,FL-04-01/2023,FL-04-020123-GV2,,47.98051866,11.19545435,25.58960995,,0,2023-03,525.5374449,47.59210921,19.72918394,26.96917053,,0,2023-02,47.59210921,19.72918394,26.96917053,,0,,47.59210921,19.72918394,26.96917053,,0,2/1/2023,2023-02,2/17/2023,2023-02,3/1/2023,2023-03,2/27/2023,86931,18
FL-04,FL,4,10/20/2022,10/20/2022,11/23/2022,11/23/2022,11/24/2022,11/29/2022,2/1/2023,2/1/2023,2/13/2023,2/13/2023,3/3/2023,3/2/2023,3/14/2023,3/2/2023,Ship Available,Connected,,,Gushers,GUS,222,0.165548098,718.9753915,30,1,FL-04-01/2023,FL-04-020123-GUS,,47.55212117,11.09549494,26.946202,,0,2023-03,505.654185,48.51342175,11.14658107,23.6798709,,0,2023-03,48.51342175,11.14658107,23.6798709,,0,,48.51342175,11.14658107,23.6798709,,0,2/1/2023,2023-02,3/2/2023,2023-03,3/14/2023,2023-03,3/13/2023,84087,18
88-05,88th,5,10/20/2022,10/24/2022,11/22/2022,11/23/2022,11/27/2022,11/30/2022,2/2/2023,2/1/2023,2/11/2023,2/12/2023,2/19/2023,3/3/2023,3/15/2023,3/3/2023,Ship Available,Alien Labs,,,BK Satellite,BKS,168,0.182807399,544.6666666,35,1,88-05-01/2023,88-05-020123-BKS,,42.02749019,13.20863977,58.83848627,,0,2023-02,732.8259758,36.53062664,4.530503183,77.27429055,,0,2023-03,36.53062664,4.530503183,77.27429055,,0,,36.53062664,4.530503183,77.27429055,,0,2/1/2023,2023-02,3/3/2023,2023-03,3/15/2023,2023-03,3/13/2023,0,19
88-05,88th,5,10/20/2022,10/24/2022,11/22/2022,11/23/2022,11/27/2022,11/30/2022,2/2/2023,2/1/2023,2/11/2023,2/12/2023,2/19/2023,3/3/2023,3/15/2023,3/3/2023,Ship Available,Alien Labs,,,Xeno,XEN,130,0.141458107,427.9523809,39,1,88-05-01/2023,88-05-020123-XEN,,36.79549651,3.773897078,34.90854798,,0,2023-02,492.1956296,46.08326426,3.397326232,20.56694122,,5.004497434,2023-03,46.08326426,3.397326232,20.56694122,,5.004497434,,46.08326426,3.397326232,20.56694122,,5.004497434,2/1/2023,2023-02,3/3/2023,2023-03,3/15/2023,2023-03,3/13/2023,0,19
